CAD	TKE	EPS	INT		Crank	TKE	EPS	Intensty
				 	[CADaTDCF]	[m^2/s^2]	[m^2/s^3]	[m/s]
35.40801757	59.01488351	510950.3582	4.552796028	 				
35.50796266	59.22215997	511849.8639	4.563334098	 				
35.60790774	59.41082577	512571.2864	4.573321728	 				
35.70785283	59.59906542	513288.631	4.583296754	 				
35.80779791	59.78730508	514005.9757	4.59327178	 				
35.907743	59.97554473	514723.3203	4.603246806	 				
36.00768808	60.16378438	515440.665	4.613221832	 				
36.10763317	60.33647055	516033.088	4.622703097	 				
36.20757825	60.50629927	516602.5607	4.632093649	 				
36.30752334	60.67612798	517172.0334	4.641484201	 				
36.40746842	60.8459567	517741.506	4.650874753	 				
36.50741351	61.01578541	518310.9787	4.660265304	 				
36.60735859	60.99996261	510183.9147	4.672487973	 				
36.70730368	60.90903636	498538.7544	4.685856345	 				
36.80724876	60.81811011	486893.5942	4.699224718	 				
36.90719385	60.72718386	475248.434	4.71259309	 				
37.00713893	60.63625761	463603.2738	4.725961463	 				
37.10708402	60.95377061	475027.956	4.734323814	 				
37.2070291	61.35299237	491067.7871	4.741684704	 				
37.30697419	61.75221413	507107.6181	4.749045594	 				
37.40691928	62.15143588	523147.4492	4.756406485	 				
37.50686436	62.55065764	539187.2803	4.763767375	 				
37.60680945	62.71084987	540002.4028	4.769945689	 				
37.70675453	62.87095683	540812.0944	4.776123581	 				
37.80669962	63.03106379	541621.786	4.782301473	 				
37.9066447	63.19117075	542431.4775	4.788479365	 				
38.00658979	63.35127771	543241.1691	4.794657258	 				
38.10653487	63.47239054	543276.7198	4.800939855	 				
38.20647996	63.58751247	543193.3349	4.807238538	 				
38.30642504	63.7026344	543109.9499	4.813537221	 				
38.40637013	63.81775633	543026.5649	4.819835905	 				
38.50631521	63.93287826	542943.1799	4.826134588	 				
38.6062603	64.0542065	543064.2885	4.832810798	 				
38.70620538	64.17778383	543259.5029	4.839623819	 				
38.80615047	64.30136115	543454.7173	4.84643684	 				
38.90609555	64.42493848	543649.9317	4.853249861	 				
39.00604064	64.5485158	543845.146	4.860062881	 				
39.10598572	64.67827007	544152.8015	4.867092732	 				
39.20593081	64.81212196	544535.0476	4.874266422	 				
39.30587589	64.94597385	544917.2938	4.881440112	 				
39.40582098	65.07982575	545299.5399	4.888613802	 				
39.50576606	65.2141122	545690.0833	4.895795169	 				
39.60571115	65.35919817	546286.8315	4.903167337	 				
39.70565623	65.50428415	546883.5796	4.910539505	 				
39.80560132	65.64937012	547480.3278	4.917911672	 				
39.9055464	65.79445609	548077.0759	4.92528384	 				
40.00549149	65.93954207	548673.824	4.932656008	 				
40.10543657	66.09161683	549445.9978	4.940081121	 				
40.20538166	66.24441786	550236.4017	4.947511736	 				
40.30532674	66.3972189	551026.8057	4.954942351	 				
40.40527183	66.55001993	551817.2096	4.962372966	 				
40.50521691	66.70282097	552607.6135	4.969803581	 				
40.605162	66.86015531	553508.4132	4.97716341	 				
40.70510708	67.01882056	554441.6237	4.984502458	 				
40.80505217	67.17748582	555374.8341	4.991841505	 				
40.90499725	67.33615108	556308.0445	4.999180553	 				
41.00494234	67.49481634	557241.255	5.0065196	 				
41.10488742	67.65526526	558254.5433	5.013728927	 				
41.20483251	67.81671651	559312.8312	5.020865356	 				
41.30477759	67.97816776	560371.1191	5.028001786	 				
41.40472268	68.13961902	561429.407	5.035138216	 				
41.50466776	68.30107027	562487.6949	5.042274646	 				
41.60461285	68.46400929	563602.763	5.049323218	 				
41.70455794	68.62839266	564772.9533	5.056286497	 				
41.80450302	68.79277602	565943.1437	5.063249776	 				
41.90444811	68.95715938	567113.3341	5.070213056	 				
42.00439319	69.12154275	568283.5244	5.077176335	 				
42.10433828	69.28536464	569526.9137	5.083846681	 				
42.20428336	69.44915378	570774.5712	5.090499945	 				
42.30422845	69.61294293	572022.2288	5.097153209	 				
42.40417353	69.77673208	573269.8863	5.103806474	 				
42.50411862	69.94052123	574517.5439	5.110459738	 				
42.6040637	69.99883885	571275.4446	5.12031283	 				
42.70400879	70.03275023	566994.4098	5.130906366	 				
42.80395387	70.0666616	562713.3751	5.141499902	 				
42.90389896	70.10057298	558432.3403	5.152093437	 				
43.00384404	70.13448435	554151.3056	5.162686973	 				
43.10378913	70.47948461	562940.0423	5.169953581	 				
43.20373421	70.88491146	574267.4798	5.176573959	 				
43.3036793	71.2903383	585594.9174	5.183194337	 				
43.40362438	71.69576515	596922.3549	5.189814715	 				
43.50356947	72.10119199	608249.7925	5.196435094	 				
43.60351455	72.33038951	612144.7535	5.201402937	 				
43.70345964	72.50226388	613622.1094	5.205833252	 				
43.80340472	72.67413826	615099.4653	5.210263566	 				
43.90334981	72.84601263	616576.8212	5.21469388	 				
44.00329489	73.01788701	618054.1771	5.219124195	 				
44.10323998	73.17478964	619397.1993	5.223542396	 				
44.20318506	73.32258368	620658.4945	5.227953228	 				
44.30313015	73.47037772	621919.7898	5.23236406	 				
44.40307523	73.61817176	623181.0851	5.236774891	 				
44.50302032	73.7659658	624442.3804	5.241185723	 				
44.6029654	73.91030806	625671.1345	5.245619654	 				
44.70291049	74.05104214	626865.8728	5.250077731	 				
44.80285557	74.19177621	628060.611	5.254535808	 				
44.90280066	74.33251029	629255.3493	5.258993885	 				
45.00274574	74.47324437	630450.0876	5.263451961	 				
45.10269083	74.60779444	631519.1379	5.267933051	 				
45.20263591	74.74185334	632578.2051	5.272415968	 				
45.302581	74.87591223	633637.2723	5.276898885	 				
45.40252608	75.00997113	634696.3396	5.281381802	 				
45.50247117	75.14403002	635755.4068	5.285864719	 				
45.60241625	75.27088397	636679.8064	5.290262599	 				
45.70236134	75.39586403	637569.1813	5.294638362	 				
45.80230643	75.5208441	638458.5562	5.299014125	 				
45.90225151	75.64582416	639347.9311	5.303389889	 				
46.0021966	75.77080422	640237.306	5.307765652	 				
46.10214168	75.88963069	640943.2317	5.312071898	 				
46.20208677	76.00529813	641554.9814	5.316342456	 				
46.30203185	76.12096557	642166.731	5.320613014	 				
46.40197694	76.23663302	642778.4807	5.324883572	 				
46.50192202	76.35230046	643390.2303	5.32915413	 				
46.60186711	76.46391393	643979.8651	5.3333316	 				
46.70181219	76.57190284	644549.7274	5.337425842	 				
46.80175728	76.67989175	645119.5897	5.341520083	 				
46.90170236	76.78788067	645689.4521	5.345614325	 				
47.00164745	76.89586958	646259.3144	5.349708566	 				
47.10159253	76.9956411	646723.8437	5.353640106	 				
47.20153762	77.09511861	647184.6042	5.357565825	 				
47.3014827	77.19459612	647645.3647	5.361491543	 				
47.40142779	77.29407362	648106.1252	5.365417261	 				
47.50137287	77.39355113	648566.8857	5.369342979	 				
47.60131796	77.48344154	648900.7915	5.373012393	 				
47.70126304	77.5714049	649209.199	5.376630288	 				
47.80120813	77.65936826	649517.6066	5.380248183	 				
47.90115321	77.74733163	649826.0141	5.383866078	 				
48.0010983	77.83529499	650134.4216	5.387483973	 				
48.10104338	77.91702753	650368.3865	5.390954619	 				
48.20098847	77.99608741	650570.4198	5.394362104	 				
48.30093355	78.07514728	650772.453	5.397769588	 				
48.40087864	78.15420716	650974.4863	5.401177073	 				
48.50082372	78.23326703	651176.5195	5.404584557	 				
48.60076881	78.28203587	649244.4689	5.410361278	 				
48.70071389	78.30767234	645682.6822	5.417947313	 				
48.80065898	78.33330881	642120.8955	5.425533348	 				
48.90060406	78.35894528	638559.1088	5.433119383	 				
49.00054915	78.38458175	634997.3222	5.440705419	 				
49.10049423	78.67982266	642827.3169	5.445100785	 				
49.20043932	78.97737846	650755.1247	5.449468755	 				
49.3003844	79.27493427	658682.9325	5.453836726	 				
49.40032949	79.57249008	666610.7403	5.458204696	 				
49.50027457	79.87004588	674538.5481	5.462572667	 				
49.60021966	79.96974806	675599.7794	5.464919776	 				
49.70016474	80.03688466	675530.8115	5.466934264	 				
49.80010983	80.10402126	675461.8435	5.468948752	 				
49.90005491	80.17115786	675392.8756	5.470963239					
