Kurbelwinkel-LW [°KW]	Brennraumvolumen-LW [m3]	LWAideal [Pa]	LWArealGemittelt [Pa]	LWA[Pa]
493.80000000000007	 4.364846746561689E-4	 42693.16643993138	 42248.13131265045	 42248.13131265045	 
493.9000000000001	 4.367126195951843E-4	 42704.826577231164	 42248.71055436547	 42248.71055436547	 
494.0	 4.369400916867365E-4	 42712.424517734595	 42249.625186427584	 42249.625186427584	 
494.1	 4.3716709076355647E-4	 42715.912984553805	 42250.730315817906	 42250.730315817906	 
494.20000000000005	 4.373936166596925E-4	 42713.31792734555	 42251.85574716444	 42251.85574716444	 
494.30000000000007	 4.376196692105073E-4	 42705.236371281455	 42252.81500203112	 42252.81500203112	 
494.4000000000001	 4.3784524825266996E-4	 42690.5657076659	 42253.415982733415	 42253.415982733415	 
494.5	 4.380703536241511E-4	 42671.00589073226	 42253.47602447983	 42253.47602447983	 
494.6	 4.3829498516421723E-4	 42648.46868249428	 42252.869669574284	 42252.869669574284	 
494.70000000000005	 4.3851914271342366E-4	 42623.77110812356	 42251.514159546176	 42251.514159546176	 
494.79999999999995	 4.3874282611361E-4	 42604.68689759727	 42249.47840356935	 42249.47840356935	 
494.9000000000001	 4.389660352078944E-4	 42591.71966647599	 42246.984121163434	 42246.984121163434	 
495.0000000000001	 4.391887698406663E-4	 42586.68479233412	 42244.299618124634	 42244.299618124634	 
495.1	 4.3941102985758224E-4	 42587.25431178492	 42241.67966272711	 42241.67966272711	 
495.20000000000005	 4.3963281510555935E-4	 42591.887172196824	 42239.297891396935	 42239.297891396935	 
495.30000000000007	 4.3985412543276925E-4	 42599.67847654464	 42237.27352850558	 42237.27352850558	 
495.4	 4.4007496068863307E-4	 42609.70062757442	 42235.68495840128	 42235.68495840128	 
495.5	 4.4029532072381523E-4	 42624.51536441651	 42234.63277361663	 42234.63277361663	 
495.6	 4.4051520539021736E-4	 42642.14465503436	 42234.21815520994	 42234.21815520994	 
495.70000000000005	 4.407346145409736E-4	 42658.65028432498	 42234.43407852771	 42234.43407852771	 
495.80000000000007	 4.409535480304429E-4	 42672.62300743711	 42235.187059882024	 42235.187059882024	 
495.9	 4.4117200571420524E-4	 42683.7420005721	 42236.363802871885	 42236.363802871885	 
496.0000000000001	 4.4138998744905567E-4	 42691.98881979408	 42237.85396072789	 42237.85396072789	 
496.1	 4.416074930929969E-4	 42698.18392276891	 42239.56680046324	 42239.56680046324	 
496.20000000000005	 4.4182452250523526E-4	 42703.67811041193	 42241.450612085006	 42241.450612085006	 
496.30000000000007	 4.420410755461743E-4	 42706.61206922199	 42243.44795652811	 42243.44795652811	 
496.4000000000001	 4.422571520774094E-4	 42704.98854519453	 42245.44336554883	 42245.44336554883	 
496.5	 4.4247275196172164E-4	 42700.124838100695	 42247.3144672053	 42247.3144672053	 
496.6	 4.4268787506307206E-4	 42690.68470080092	 42248.94055790922	 42248.94055790922	 
496.70000000000005	 4.429025212465965E-4	 42677.036600114414	 42250.18621823309	 42250.18621823309	 
496.80000000000007	 4.431166903785997E-4	 42658.61573054919	 42250.91148697152	 42250.91148697152	 
496.9	 4.43330382326548E-4	 42635.80877402745	 42250.97008067677	 42250.97008067677	 
497.0	 4.4354359695906797E-4	 42612.651428489706	 42250.28678208752	 42250.28678208752	 
497.10000000000014	 4.4375633414593543E-4	 42590.68840789475	 42248.88134319142	 42248.88134319142	 
497.20000000000005	 4.439685937580733E-4	 42573.362092105264	 42246.86551724515	 42246.86551724515	 
497.30000000000007	 4.441803756675443E-4	 42561.17161155607	 42244.427882510994	 42244.427882510994	 
497.4000000000001	 4.4439167974754664E-4	 42555.00062757438	 42241.7861837181	 42241.7861837181	 
497.5	 4.4460250587240695E-4	 42553.0687282609	 42239.138723402524	 42239.138723402524	 
497.6	 4.448128539175762E-4	 42556.699208810096	 42236.668871977425	 42236.668871977425	 
497.70000000000005	 4.450227237596223E-4	 42567.94049027464	 42234.6115057751	 42234.6115057751	 
497.80000000000007	 4.452321152762252E-4	 42583.1674010298	 42233.15360539289	 42233.15360539289	 
497.9000000000001	 4.4544102834617196E-4	 42598.9773781465	 42232.34072260794	 42232.34072260794	 
498.0	 4.4564946284935054E-4	 42612.88840789477	 42232.11316317429	 42232.11316317429	 
498.1	 4.4585741866674447E-4	 42624.70698913047	 42232.372132643744	 42232.372132643744	 
498.20000000000005	 4.460648956804262E-4	 42634.31147425633	 42233.022010951725	 42233.022010951725	 
498.29999999999995	 4.462718937735527E-4	 42641.27609668195	 42233.96525924196	 42233.96525924196	 
498.4000000000001	 4.464784128303607E-4	 42644.56877402749	 42235.086701881446	 42235.086701881446	 
498.5000000000001	 4.4668445273615757E-4	 42641.644700800935	 42236.21860656193	 42236.21860656193	 
498.6	 4.468900133773196E-4	 42636.25023855837	 42237.21902213557	 42237.21902213557	 
498.70000000000005	 4.470950946412853E-4	 42631.03522711673	 42238.054081113114	 42238.054081113114	 
498.80000000000007	 4.472996964165491E-4	 42626.043556636185	 42238.73481279334	 42238.73481279334	 
498.9	 4.4750381859265517E-4	 42622.884060068674	 42239.29981852443	 42239.29981852443	 
499.0	 4.477074610601945E-4	 42620.59312185358	 42239.79747257058	 42239.79747257058	 
499.1	 4.479106237107971E-4	 42618.99225228836	 42240.25591820148	 42240.25591820148	 
499.20000000000005	 4.481133064371271E-4	 42616.64955205952	 42240.67494835412	 42240.67494835412	 
499.30000000000007	 4.483155091328771E-4	 42611.72914016018	 42240.99925621612	 42240.99925621612	 
499.4	 4.4851723169276323E-4	 42604.71536441649	 42241.152428181435	 42241.152428181435	 
499.5000000000001	 4.487184740125201E-4	 42596.4325268879	 42241.08152007278	 42241.08152007278	 
499.6	 4.4891923598889264E-4	 42588.53746967964	 42240.77704062761	 42240.77704062761	 
499.70000000000005	 4.4911951751963413E-4	 42582.88419736845	 42240.29090605483	 42240.29090605483	 
499.80000000000007	 4.493193185034984E-4	 42580.29792734555	 42239.721261629784	 42239.721261629784	 
499.9000000000001	 4.495186388402355E-4	 42580.076966247165	 42239.16595295449	 42239.16595295449	 
500.0	 4.4971747843058473E-4	 42579.83824771168	 42238.66534151376	 42238.66534151376	 
500.1	 4.4991583717627254E-4	 42580.69325915333	 42238.236348970575	 42238.236348970575	 
500.20000000000005	 4.501137149800023E-4	 42582.04978089246	 42237.90406260692	 42237.90406260692	 
500.30000000000007	 4.503111117454534E-4	 42585.7716115561	 42237.71470068214	 42237.71470068214	 
500.4	 4.505080273772722E-4	 42593.347721395905	 42237.76969512126	 42237.76969512126	 
500.5	 4.5070446178107016E-4	 42602.530970823835	 42238.15115229258	 42238.15115229258	 
500.60000000000014	 4.5090041486341533E-4	 42610.95188615564	 42238.858265219504	 42238.858265219504	 
500.70000000000005	 4.5109588653182743E-4	 42618.47605091537	 42239.84894811182	 42239.84894811182	 
500.80000000000007	 4.5129087669477583E-4	 42624.96566189934	 42241.07933175128	 42241.07933175128	 
500.9000000000001	 4.5148538526166887E-4	 42628.61934610986	 42242.47635041677	 42242.47635041677	 
501.0	 4.5167941214285307E-4	 42628.8520234554	 42243.931813004514	 42243.931813004514	 
501.1	 4.518729572496053E-4	 42627.59719508012	 42245.36390153041	 42245.36390153041	 
501.20000000000005	 4.520660204941279E-4	 42625.85083352405	 42246.740740007444	 42246.740740007444	 
501.30000000000007	 4.522586017895439E-4	 42623.185707665914	 42248.04046240582	 42248.04046240582	 
501.4000000000001	 4.5245070104989085E-4	 42620.22062757439	 42249.24529036365	 42249.24529036365	 
501.5	 4.526423181901164E-4	 42617.36291590391	 42250.354788961515	 42250.354788961515	 
501.6	 4.528334531260727E-4	 42614.28914016021	 42251.36984569551	 42251.36984569551	 
501.70000000000005	 4.530241057745105E-4	 42611.21380835243	 42252.28956268027	 42252.28956268027	 
501.79999999999995	 4.5321427605307435E-4	 42609.51897997715	 42253.13996142091	 42253.13996142091	 
501.9000000000001	 4.534039638802987E-4	 42610.697012013756	 42253.99469295116	 42253.99469295116	 
502.0000000000001	 4.53593169175599E-4	 42614.47000972543	 42254.94514252308	 42254.94514252308	 
502.1	 4.5378189185927E-4	 42616.96708066364	 42256.00948346288	 42256.00948346288	 
502.20000000000005	 4.5397013185247966E-4	 42616.97664588101	 42257.12089565879	 42257.12089565879	 
502.30000000000007	 4.541578890772626E-4	 42612.773671052644	 42258.16602159358	 42258.16602159358	 
502.4	 4.543451634565157E-4	 42603.62154290617	 42258.99282109883	 42258.99282109883	 
502.5	 4.545319549139943E-4	 42590.871931922215	 42259.46082159463	 42259.46082159463	 
502.6	 4.547182633743039E-4	 42579.098156178516	 42259.53167335956	 42259.53167335956	 
502.70000000000005	 4.5490408876289776E-4	 42568.43449485127	 42259.24904541146	 42259.24904541146	 
502.80000000000007	 4.5508943100607024E-4	 42559.975364416496	 42258.67931002707	 42258.67931002707	 
502.9	 4.55274290030952E-4	 42555.241680205974	 42257.93646984398	 42257.93646984398	 
503.0000000000001	 4.554586657655056E-4	 42551.942915903914	 42257.118798761716	 42257.118798761716	 
503.1	 4.55642558138518E-4	 42551.04090217394	 42256.298509818684	 42256.298509818684	 
503.20000000000005	 4.558259670795995E-4	 42553.79609668195	 42255.585387378895	 42255.585387378895	 
503.30000000000007	 4.560088925191742E-4	 42560.07815617852	 42255.10407082649	 42255.10407082649	 
503.4000000000001	 4.5619133438847746E-4	 42568.98003260873	 42254.95313651921	 42254.95313651921	 
503.5	 4.5637329261954957E-4	 42576.54538729981	 42255.13885330877	 42255.13885330877	 
503.6	 4.565547671452333E-4	 42583.99861384442	 42255.62027975087	 42255.62027975087	 
503.70000000000005	 4.5673575789916405E-4	 42590.83046739132	 42256.371409884836	 42256.371409884836	 
503.80000000000007	 4.569162648157694E-4	 42594.20543306638	 42257.31122387194	 42257.31122387194	 
503.9	 4.570962878302613E-4	 42592.54314473686	 42258.288700921454	 42258.288700921454	 
504.0	 4.572758268786318E-4	 42586.75357951946	 42259.147234574135	 42259.147234574135	 
504.10000000000014	 4.5745488189764913E-4	 42577.998064645304	 42259.76859644521	 42259.76859644521	 
504.20000000000005	 4.576334528248495E-4	 42570.14044450801	 42260.12279907185	 42260.12279907185	 
504.30000000000007	 4.578115395985367E-4	 42563.27577631579	 42260.24901517484	 42260.24901517484	 
504.4000000000001	 4.579891421577724E-4	 42557.75046739131	 42260.19417333939	 42260.19417333939	 
504.5	 4.5816626044237435E-4	 42550.51065045767	 42259.95584357968	 42259.95584357968	 
504.6	 4.5834289439291063E-4	 42540.775044050366	 42259.462375720665	 42259.462375720665	 
504.70000000000005	 4.585190439506937E-4	 42531.581588672794	 42258.68417193087	 42258.68417193087	 
504.80000000000007	 4.586947090577762E-4	 42526.81701201376	 42257.72069056714	 42257.72069056714	 
504.9000000000001	 4.588698896569461E-4	 42526.56016990851	 42256.74390657174	 42256.74390657174	 
505.0	 4.5904458569172145E-4	 42529.93522711675	 42255.90538154067	 42255.90538154067	 
505.1	 4.5921879710634616E-4	 42535.72584496572	 42255.310296723364	 42255.310296723364	 
505.20000000000005	 4.5939252384578346E-4	 42541.690284324985	 42254.993959010484	 42254.993959010484	 
505.29999999999995	 4.595657658557126E-4	 42547.55298455382	 42254.94426330702	 42254.94426330702	 
505.4000000000001	 4.597385230825236E-4	 42553.24817906182	 42255.1441079122	 42255.1441079122	 
505.5000000000001	 4.5991079547331163E-4	 42558.41293878721	 42255.56998245211	 42255.56998245211	 
505.6	 4.6008258297587233E-4	 42562.60616533183	 42256.18586063337	 42256.18586063337	 
505.70000000000005	 4.602538855386985E-4	 42565.531931922225	 42256.94506639718	 42256.94506639718	 
505.80000000000007	 4.6042470311097295E-4	 42569.607904462246	 42257.84011331059	 42257.84011331059	 
505.9	 4.605950356425647E-4	 42572.01998684211	 42258.85665421466	 42258.85665421466	 
506.0	 4.607648830840247E-4	 42572.985936498866	 42259.93695836119	 42259.93695836119	 
506.1	 4.6093424538658033E-4	 42572.22099370712	 42261.02445356156	 42261.02445356156	 
506.20000000000005	 4.611031225021303E-4	 42567.84351086957	 42262.027065544265	 42262.027065544265	 
506.30000000000007	 4.612715143832407E-4	 42559.819986842114	 42262.82158022187	 42262.82158022187	 
506.4	 4.614394209831396E-4	 42550.439666475984	 42263.32533353426	 42263.32533353426	 
506.5000000000001	 4.616068422557126E-4	 42541.29943764304	 42263.52449512052	 42263.52449512052	 
506.6	 4.617737781554975E-4	 42532.50538729977	 42263.43330853532	 42263.43330853532	 
506.70000000000005	 4.6194022863768093E-4	 42521.85202345539	 42263.02315940554	 42263.02315940554	 
506.80000000000007	 4.62106193658092E-4	 42508.658156178506	 42262.217694481384	 42262.217694481384	 
506.9000000000001	 4.622716731731982E-4	 42496.458156178494	 42260.99493930804	 42260.99493930804	 
507.0	 4.6243666714010134E-4	 42485.21293878719	 42259.40017279059	 42259.40017279059	 
507.1	 4.626011755165314E-4	 42477.652847254016	 42257.533692107936	 42257.533692107936	 
507.20000000000005	 4.6276519826084385E-4	 42475.76561613274	 42255.5900550775	 42255.5900550775	 
507.30000000000007	 4.629287353320127E-4	 42479.09897997716	 42253.788727376676	 42253.788727376676	 
507.4	 4.6309178668962767E-4	 42486.55298455381	 42252.30597832887	 42252.30597832887	 
507.5	 4.632543522938885E-4	 42495.82721796342	 42251.23787051093	 42251.23787051093	 
507.60000000000014	 4.6341643210560105E-4	 42507.01660011445	 42250.62984244603	 42250.62984244603	 
507.70000000000005	 4.6357802608617177E-4	 42518.686165331856	 42250.49802087732	 42250.49802087732	 
507.80000000000007	 4.6373913419760383E-4	 42530.95875114419	 42250.833480852474	 42250.833480852474	 
507.9000000000001	 4.638997564024924E-4	 42542.23746967967	 42251.60242212926	 42251.60242212926	 
508.0	 4.640598926640199E-4	 42551.23252688791	 42252.72491523382	 42252.72491523382	 
508.1	 4.642195429459513E-4	 42554.29353375289	 42254.044013315106	 42254.044013315106	 
508.20000000000005	 4.6437870721263E-4	 42555.0825497712	 42255.41328632692	 42255.41328632692	 
508.30000000000007	 4.645373854289727E-4	 42554.785387299795	 42256.77437965338	 42256.77437965338	 
508.4000000000001	 4.646955775604654E-4	 42549.876233981704	 42258.03069333494	 42258.03069333494	 
508.5	 4.648532835731586E-4	 42540.442595537774	 42259.02881598929	 42259.02881598929	 
508.6	 4.650105034336627E-4	 42527.773121853555	 42259.6391493331	 42259.6391493331	 
508.70000000000005	 4.651672371091438E-4	 42513.00630263158	 42259.77262462754	 42259.77262462754	 
508.79999999999995	 4.653234845673188E-4	 42496.93495251717	 42259.37226017358	 42259.37226017358	 
508.9000000000001	 4.6547924577645147E-4	 42479.682275171624	 42258.39540068108	 42258.39540068108	 
509.0000000000001	 4.656345207053475E-4	 42462.59893421053	 42256.8260272046	 42256.8260272046	 
509.1	 4.657893093233501E-4	 42444.40795022882	 42254.64769205862	 42254.64769205862	 
509.20000000000005	 4.6594361160033604E-4	 42426.62698913043	 42251.84808423249	 42251.84808423249	 
509.30000000000007	 4.660974275067105E-4	 42410.90689759727	 42248.48373527492	 42248.48373527492	 
509.4	 4.6625075701340306E-4	 42401.20369393593	 42244.74290376914	 42244.74290376914	 
509.5	 4.6640360009186406E-4	 42397.156508581254	 42240.900373655386	 42240.900373655386	 
509.6	 4.665559567140583E-4	 42399.36959782611	 42237.23039043587	 42237.23039043587	 
509.70000000000005	 4.6670782685246233E-4	 42407.05609668196	 42233.98252134413	 42233.98252134413	 
509.80000000000007	 4.668592104800595E-4	 42419.84149713962	 42231.35228064662	 42231.35228064662	 
509.9	 4.670101075703357E-4	 42434.48611956525	 42229.43311661769	 42229.43311661769	 
510.0000000000001	 4.67160518097275E-4	 42452.76904862704	 42228.27506900262	 42228.27506900262	 
510.1	 4.6731044203535534E-4	 42473.04149713964	 42227.922183915514	 42227.922183915514	 
510.20000000000005	 4.674598793595439E-4	 42494.12090217395	 42228.36100149078	 42228.36100149078	 
510.30000000000007	 4.6760883004529384E-4	 42511.58268707098	 42229.48445735415	 42229.48445735415	 
510.4000000000001	 4.6775729406853825E-4	 42525.779941075554	 42231.13232115399	 42231.13232115399	 
510.5	 4.679052714056875E-4	 42535.04749256295	 42233.140623520965	 42233.140623520965	 
510.6	 4.680527620336248E-4	 42537.00525000002	 42235.29402227377	 42235.29402227377	 
510.70000000000005	 4.681997659297005E-4	 42531.09994107553	 42237.341383856634	 42237.341383856634	 
510.80000000000007	 4.683462830717299E-4	 42519.87815617848	 42239.06936814071	 42239.06936814071	 
510.9	 4.6849231343798736E-4	 42503.67083352403	 42240.30983519771	 42240.30983519771	 
511.0	 4.6863785700720337E-4	 42485.66309897026	 42240.94932089423	 42240.94932089423	 
511.10000000000014	 4.687829137585594E-4	 42465.272206521746	 42240.91333715671	 42240.91333715671	 
511.20000000000005	 4.6892748367168387E-4	 42445.41605091531	 42240.16579833465	 42240.16579833465	 
511.30000000000007	 4.690715667266488E-4	 42423.79678318077	 42238.677916628716	 42238.677916628716	 
511.4000000000001	 4.692151629039643E-4	 42405.40936899314	 42236.47616522071	 42236.47616522071	 
511.5	 4.6935827218457616E-4	 42390.346668764316	 42233.697979132165	 42233.697979132165	 
511.6	 4.695008945498599E-4	 42380.559849542355	 42230.53719669003	 42230.53719669003	 
511.70000000000005	 4.69643029981618E-4	 42377.27879691077	 42227.26592947726	 42227.26592947726	 
511.80000000000007	 4.6978467846207526E-4	 42381.425295766625	 42224.198494116295	 42224.198494116295	 
511.9000000000001	 4.6992583997387436E-4	 42393.09376258586	 42221.645022761135	 42221.645022761135	 
512.0	 4.7006651450007264E-4	 42410.39545594969	 42219.83652631997	 42219.83652631997	 
512.1	 4.7020670202413764E-4	 42429.57573054922	 42218.85555909509	 42218.85555909509	 
512.2	 4.703464025299432E-4	 42450.033625286094	 42218.68954232674	 42218.68954232674	 
512.3	 4.70485616001764E-4	 42471.72552459959	 42219.316372966154	 42219.316372966154	 
512.4000000000001	 4.7062434242427475E-4	 42493.76863672773	 42220.70167621721	 42220.70167621721	 
512.5000000000001	 4.707625817825426E-4	 42513.13055892453	 42222.75274725636	 42222.75274725636	 
512.6	 4.709003340620257E-4	 42529.036371281516	 42225.329233673336	 42225.329233673336	 
512.7	 4.7103759924856765E-4	 42538.04891132726	 42228.24116480247	 42228.24116480247	 
512.8000000000001	 4.7117437732839464E-4	 42540.05431178492	 42231.25972606382	 42231.25972606382	 
512.9	 4.71310668288111E-4	 42534.26419736844	 42234.153155817956	 42234.153155817956	 
513.0	 4.7144647211469547E-4	 42522.867309496585	 42236.715054034765	 42236.715054034765	 
513.1	 4.715817887954967E-4	 42508.09257265448	 42238.80627789632	 42238.80627789632	 
513.2	 4.717166183182296E-4	 42492.773030320364	 42240.365441710295	 42240.365441710295	 
513.3000000000001	 4.718509606709726E-4	 42476.1067145309	 42241.361772146476	 42241.361772146476	 
513.4	 4.7198481584216135E-4	 42459.87431178491	 42241.78057147247	 42241.78057147247	 
513.5000000000001	 4.7211818382058814E-4	 42444.69527288331	 42241.6497436759	 42241.6497436759	 
513.6	 4.7225106459539395E-4	 42433.81609668194	 42241.07261658131	 42241.07261658131	 
513.7	 4.723834581560687E-4	 42427.51884267737	 42240.22478315532	 42240.22478315532	 
513.8000000000001	 4.7251536449244454E-4	 42423.365570366164	 42239.24236752362	 42239.24236752362	 
513.9000000000001	 4.7264678359469343E-4	 42422.48538729981	 42238.23519096814	 42238.23519096814	 
514.0	 4.727777154533228E-4	 42424.08584496572	 42237.31575189692	 42237.31575189692	 
514.1	 4.729081600591722E-4	 42428.261451373044	 42236.57722060272	 42236.57722060272	 
514.2	 4.730381174034091E-4	 42433.72117677349	 42236.083466863325	 42236.083466863325	 
514.3000000000001	 4.7316758747752494E-4	 42440.72538729981	 42235.874108854405	 42235.874108854405	 
514.4	 4.7329657027333225E-4	 42447.6687282609	 42235.960690049535	 42235.960690049535	 
514.5	 4.7342506578296027E-4	 42454.79316762016	 42236.329476589584	 42236.329476589584	 
514.6	 4.7355307399885157E-4	 42460.79321338675	 42236.94913165236	 42236.94913165236	 
514.7	 4.736805949137575E-4	 42464.74717219681	 42237.75218599412	 42237.75218599412	 
514.8000000000001	 4.738076285207353E-4	 42468.039574942806	 42238.68387080954	 42238.68387080954	 
514.9000000000001	 4.7393417481314515E-4	 42469.17577631582	 42239.69045282695	 42239.69045282695	 
515.0	 4.7406023378464436E-4	 42469.23641704808	 42240.71389617439	 42240.71389617439	 
515.1	 4.741858054291861E-4	 42467.86845366135	 42241.710689069085	 42241.710689069085	 
515.2	 4.743108897410137E-4	 42465.64140560643	 42242.642164154146	 42242.642164154146	 
515.3	 4.744354867146588E-4	 42464.074037185375	 42243.506818523434	 42243.506818523434	 
515.4000000000001	 4.745595963449367E-4	 42461.489002860435	 42244.30031282193	 42244.30031282193	 
515.5	 4.7468321862694223E-4	 42457.70502116706	 42244.986048813815	 42244.986048813815	 
515.6	 4.7480635355604813E-4	 42453.90909439362	 42245.545879902886	 42245.545879902886	 
515.7	 4.749290011278996E-4	 42449.792160755176	 42245.97728443764	 42245.97728443764	 
515.8000000000001	 4.7505116133841137E-4	 42448.21257265449	 42246.32389585821	 42246.32389585821	 
515.9000000000001	 4.7517283418376465E-4	 42448.18744679637	 42246.661688080945	 42246.661688080945	 
516.0	 4.752940196604028E-4	 42449.53806464535	 42247.043462792004	 42247.043462792004	 
516.1	 4.754147177650287E-4	 42450.51119965679	 42247.48519945723	 42247.48519945723	 
516.2	 4.755349284946003E-4	 42451.23522711673	 42247.97347673242	 42247.97347673242	 
516.3000000000001	 4.7565465184632745E-4	 42450.58767562932	 42248.47769448789	 42248.47769448789	 
516.4	 4.7577388781766945E-4	 42447.31742391306	 42248.926113065165	 42248.926113065165	 
516.5000000000001	 4.758926364063302E-4	 42444.046760297504	 42249.27382110479	 42249.27382110479	 
516.6	 4.760108976102549E-4	 42440.122000572104	 42249.511809095195	 42249.511809095195	 
516.7	 4.761286714276276E-4	 42435.662229405054	 42249.62150611525	 42249.62150611525	 
516.8000000000001	 4.7624595785686726E-4	 42430.366302631584	 42249.5810554953	 42249.5810554953	 
516.9	 4.7636275689662375E-4	 42425.74067334098	 42249.391472388605	 42249.391472388605	 
517.0000000000001	 4.764790685457763E-4	 42422.80268707096	 42249.10126040408	 42249.10126040408	 
517.1	 4.765948928034266E-4	 42422.085478832974	 42248.78742204969	 42248.78742204969	 
517.2	 4.7671022966890014E-4	 42424.22113100689	 42248.54615829457	 42248.54615829457	 
517.3000000000001	 4.768250791417391E-4	 42429.45065045769	 42248.48486045361	 42248.48486045361	 
517.4	 4.769394412217003E-4	 42437.6687282609	 42248.705748622386	 42248.705748622386	 
517.5	 4.770533159087527E-4	 42447.938064645336	 42249.282968785206	 42249.282968785206	 
517.6	 4.771667032030728E-4	 42458.50808752864	 42250.23632862628	 42250.23632862628	 
517.7	 4.772796031050419E-4	 42468.68062757441	 42251.542151467016	 42251.542151467016	 
517.8000000000001	 4.7739201561524324E-4	 42478.42163443939	 42253.16695630612	 42253.16695630612	 
517.9000000000001	 4.7750394073445794E-4	 42486.05563901605	 42255.05132418351	 42255.05132418351	 
518.0	 4.776153784636624E-4	 42492.5444262014	 42257.129810294515	 42257.129810294515	 
518.1	 4.77726328804025E-4	 42495.271931922216	 42259.315689722716	 42259.315689722716	 
518.2	 4.778367917569021E-4	 42495.822092105285	 42261.51073568712	 42261.51073568712	 
518.3000000000001	 4.779467673238361E-4	 42494.80291590391	 42263.6551041773	 42263.6551041773	 
518.4000000000001	 4.7805625550655144E-4	 42491.9749067506	 42265.696176084086	 42265.696176084086	 
518.5	 4.7816525630695137E-4	 42488.05454061786	 42267.58983145206	 42267.58983145206	 
518.6000000000001	 4.782737697271156E-4	 42480.54337356981	 42269.26239900526	 42269.26239900526	 
518.7	 4.783817957692958E-4	 42473.03019279176	 42270.65841273896	 42270.65841273896	 
518.8	 4.7848933443591404E-4	 42463.875089816946	 42271.75362477081	 42271.75362477081	 
518.9000000000001	 4.785963857295588E-4	 42454.77527288331	 42272.52449944237	 42272.52449944237	 
519.0	 4.787029496529813E-4	 42444.09028432494	 42272.9469280159	 42272.9469280159	 
519.1	 4.788090262090938E-4	 42433.14447196797	 42272.990293880845	 42272.990293880845	 
519.2	 4.7891461540096585E-4	 42422.435684782606	 42272.65663105821	 42272.65663105821	 
519.3000000000001	 4.790197172318206E-4	 42413.80717219681	 42271.9943738627	 42271.9943738627	 
519.4000000000001	 4.791243317050329E-4	 42407.53847654464	 42271.096586729356	 42271.096586729356	 
519.5	 4.792284588241254E-4	 42404.63458638446	 42270.08454295923	 42270.08454295923	 
519.6	 4.7933209859276656E-4	 42405.61422025175	 42269.109151025834	 42269.109151025834	 
519.7	 4.794352510147661E-4	 42409.29811041193	 42268.3008644116	 42268.3008644116	 
519.8000000000001	 4.795379160940733E-4	 42414.03728661331	 42267.72464383638	 42267.72464383638	 
519.9	 4.7964009383477365E-4	 42418.94135983986	 42267.390751459716	 42267.390751459716	 
520.0000000000001	 4.7974178424108597E-4	 42423.95101659043	 42267.29059821461	 42267.29059821461	 
520.1	 4.7984298731735886E-4	 42430.053808352444	 42267.43355253343	 42267.43355253343	 
520.2	 4.7994370306806886E-4	 42436.48602803208	 42267.832010166385	 42267.832010166385	 
520.3000000000001	 4.800439314978165E-4	 42441.472114988566	 42268.4520035798	 42268.4520035798	 
520.4	 4.801436726113242E-4	 42443.03550171626	 42269.19644583798	 42269.19644583798	 
520.5000000000001	 4.802429264134328E-4	 42443.20859096112	 42269.97572801912	 42269.97572801912	 
520.6	 4.8034169290909914E-4	 42439.28895709382	 42270.691765145646	 42270.691765145646	 
520.7	 4.8043997210339283E-4	 42434.41454061786	 42271.25691587536	 42271.25691587536	 
520.8000000000001	 4.805377640014936E-4	 42425.30781292906	 42271.579808647875	 42271.579808647875	 
520.9	 4.806350686086884E-4	 42415.173716819234	 42271.56641466687	 42271.56641466687	 
521.0	 4.807318859303688E-4	 42404.19092505722	 42271.182969292095	 42271.182969292095	 
521.1	 4.808282159720278E-4	 42393.48730949655	 42270.41992142311	 42270.41992142311	 
521.2	 4.809240587392576E-4	 42381.560902173915	 42269.258086108035	 42269.258086108035	 
521.3000000000001	 4.8101941423774595E-4	 42370.44968935926	 42267.68930434852	 42267.68930434852	 
521.4000000000001	 4.8111428247327447E-4	 42360.98561613273	 42265.76960615088	 42265.76960615088	 
521.5	 4.812086634517151E-4	 42353.24685183067	 42263.579966024925	 42263.579966024925	 
521.6	 4.81302557179028E-4	 42346.99888844396	 42261.201318424515	 42261.201318424515	 
521.7	 4.8139596366125785E-4	 42343.41984954235	 42258.73957717812	 42258.73957717812	 
521.8000000000001	 4.814888829045326E-4	 42343.33609668194	 42256.34735215841	 42256.34735215841	 
521.9000000000001	 4.815813149150595E-4	 42345.98827059497	 42254.16874965531	 42254.16874965531	 
522.0	 4.816732596991226E-4	 42348.422687070946	 42252.24734055435	 42252.24734055435	 
522.1000000000001	 4.817647172630815E-4	 42349.65664588102	 42250.533506775224	 42250.533506775224	 
522.2	 4.8185568761336615E-4	 42350.18273283755	 42248.97210319445	 42248.97210319445	 
522.3	 4.819461707564772E-4	 42352.04936899317	 42247.56853185853	 42247.56853185853	 
522.4000000000001	 4.820361666989808E-4	 42354.34296167051	 42246.35169545353	 42246.35169545353	 
522.5	 4.8212567544750736E-4	 42355.17367105266	 42245.28867269186	 42245.28867269186	 
522.6	 4.8221469700874907E-4	 42352.98744679637	 42244.27714223637	 42244.27714223637	 
522.7	 4.823032313894565E-4	 42350.75357951947	 42243.25086807947	 42243.25086807947	 
522.8000000000001	 4.8239127859643665E-4	 42346.67920881009	 42242.1700995806	 42242.1700995806	 
522.9000000000001	 4.8247883863655034E-4	 42341.897744279195	 42240.982244192935	 42240.982244192935	 
523.0	 4.825659115167093E-4	 42334.01422025173	 42239.60633946013	 42239.60633946013	 
